Customer_ID,Customer_Gender,Customer_Residence_Type,Customer_Qualification,Customer_Income,Loyalty_Engagement_Score,Total_Subscriptions,Membership_Type,Customer_Live_Time_Value
2814,Male,Urban,High School,5K-10K,2481,1,Platinum,33372
2815,Male,Rural,Bachelor,5K-10K,2038,More than 1,Silver,54168
2816,Female,Rural,Bachelor,More than 10K,0,More than 1,Silver,119424
2817,Female,Urban,Bachelor,2K-5K,4802,More than 1,Platinum,100092
2818,Male,Rural,Bachelor,5K-10K,2755,1,Silver,62544
2819,Female,Urban,High School,<=2K,5538,1,Silver,31668
2820,Male,Urban,Bachelor,2K-5K,6273,More than 1,Platinum,184140
2821,Male,Urban,Bachelor,5K-10K,17055,More than 1,Platinum,59028
2822,Male,Rural,High School,5K-10K,0,1,Silver,30156
2823,Female,Urban,High School,5K-10K,5273,More than 1,Gold,141480
2824,Female,Rural,Bachelor,5K-10K,3144,1,Silver,52644
2825,Female,Urban,Others,More than 10K,8128,More than 1,Platinum,520152
2826,Female,Rural,High School,5K-10K,3433,1,Silver,37980
2827,Female,Rural,Bachelor,5K-10K,0,More than 1,Platinum,65124
2828,Male,Rural,High School,More than 10K,0,More than 1,Platinum,87996
2829,Male,Rural,Bachelor,5K-10K,3717,More than 1,Platinum,97764
2830,Female,Urban,Bachelor,2K-5K,0,1,Silver,30480
2831,Female,Urban,High School,5K-10K,2640,More than 1,Platinum,152616
2832,Male,Rural,Bachelor,5K-10K,3139,More than 1,Platinum,63672
2833,Female,Rural,Bachelor,5K-10K,6439,1,Platinum,35940
2834,Female,Urban,High School,5K-10K,3729,More than 1,Platinum,60876
2835,Male,Rural,High School,More than 10K,3236,More than 1,Platinum,64596
2836,Male,Urban,Others,5K-10K,5891,More than 1,Gold,70476
2837,Female,Urban,High School,5K-10K,3531,More than 1,Gold,61896
2838,Male,Urban,High School,5K-10K,6026,More than 1,Platinum,67656
2839,Female,Rural,Bachelor,2K-5K,5752,1,Silver,35064
2840,Male,Rural,Bachelor,More than 10K,3546,More than 1,Silver,116952
2841,Male,Urban,Bachelor,5K-10K,3492,More than 1,Silver,68544
2842,Male,Rural,Bachelor,5K-10K,3957,More than 1,Platinum,98748
2843,Male,Urban,Bachelor,More than 10K,6255,1,Gold,31968
2844,Male,Urban,High School,5K-10K,3788,More than 1,Gold,261708
2845,Female,Urban,High School,5K-10K,6544,More than 1,Platinum,550944
2846,Female,Urban,Bachelor,2K-5K,7187,More than 1,Platinum,104844
2847,Female,Rural,Bachelor,5K-10K,2091,More than 1,Platinum,69600
2848,Male,Urban,High School,2K-5K,2226,More than 1,Silver,108024
2849,Male,Urban,Bachelor,5K-10K,0,1,Platinum,36072
2850,Female,Urban,High School,5K-10K,6244,1,Platinum,53856
2851,Male,Urban,Others,2K-5K,4267,More than 1,Platinum,139740
2852,Female,Urban,Bachelor,5K-10K,3518,1,Platinum,62784
2853,Female,Rural,High School,5K-10K,4373,More than 1,Platinum,67464
2854,Female,Urban,High School,2K-5K,5534,More than 1,Platinum,60804
2855,Female,Rural,High School,More than 10K,2522,More than 1,Silver,320208
2856,Female,Rural,High School,5K-10K,0,More than 1,Platinum,114984
2857,Male,Urban,Bachelor,5K-10K,7438,1,Gold,30468
2858,Female,Urban,High School,2K-5K,6424,1,Platinum,48396
2859,Male,Rural,Bachelor,5K-10K,0,More than 1,Platinum,193464
2860,Male,Urban,High School,5K-10K,8954,More than 1,Silver,241020
2861,Male,Urban,Bachelor,5K-10K,10071,More than 1,Platinum,162612
2862,Female,Rural,Bachelor,5K-10K,4196,More than 1,Gold,98616
2863,Female,Rural,High School,5K-10K,2393,1,Silver,37440
2864,Male,Rural,Bachelor,More than 10K,0,1,Gold,33636
2865,Male,Rural,High School,5K-10K,3008,1,Platinum,60468
2866,Male,Rural,Bachelor,2K-5K,0,More than 1,Platinum,110484
2867,Female,Urban,Bachelor,5K-10K,0,More than 1,Platinum,71304
2868,Male,Urban,High School,2K-5K,4549,1,Silver,38844
2869,Female,Urban,High School,5K-10K,0,More than 1,Silver,66324
2870,Female,Rural,High School,5K-10K,2564,More than 1,Silver,118284
2871,Male,Urban,High School,2K-5K,2403,More than 1,Platinum,58296
2872,Male,Rural,Bachelor,5K-10K,2027,More than 1,Platinum,92760
2873,Male,Urban,High School,5K-10K,3279,More than 1,Platinum,121968
2874,Female,Urban,Bachelor,5K-10K,3606,More than 1,Platinum,339972
2875,Female,Urban,High School,More than 10K,5275,More than 1,Platinum,166056
2876,Male,Urban,High School,2K-5K,5802,More than 1,Silver,383892
2877,Female,Urban,High School,5K-10K,2305,1,Gold,50280
2878,Female,Rural,Bachelor,2K-5K,2606,More than 1,Platinum,115920
2879,Male,Urban,High School,5K-10K,2298,1,Platinum,32280
2880,Female,Urban,Bachelor,5K-10K,4112,More than 1,Gold,64932
2881,Female,Urban,High School,5K-10K,2199,More than 1,Platinum,305004
2882,Male,Urban,Bachelor,5K-10K,4477,1,Platinum,97932
2883,Male,Urban,High School,2K-5K,6756,More than 1,Platinum,67920
2884,Female,Rural,High School,More than 10K,3667,1,Gold,104052
2885,Female,Urban,High School,2K-5K,0,More than 1,Platinum,110196
2886,Female,Urban,High School,5K-10K,11478,More than 1,Silver,99516
2887,Male,Rural,Bachelor,2K-5K,2833,More than 1,Gold,67440
2888,Male,Urban,Bachelor,5K-10K,2721,More than 1,Gold,67548
2889,Male,Urban,High School,5K-10K,4078,1,Gold,66360
2890,Female,Urban,Bachelor,5K-10K,5807,More than 1,Platinum,153492
2891,Female,Urban,High School,5K-10K,3833,More than 1,Platinum,538776
2892,Female,Rural,Bachelor,5K-10K,0,More than 1,Silver,75336
2893,Male,Urban,High School,5K-10K,4557,1,Silver,36108
2894,Male,Rural,Bachelor,More than 10K,4170,More than 1,Platinum,251604
2895,Female,Urban,High School,5K-10K,2466,More than 1,Gold,67200
2896,Female,Urban,Bachelor,2K-5K,4482,1,Silver,65628
2897,Male,Rural,High School,2K-5K,0,1,Silver,96144
2898,Female,Urban,High School,<=2K,6151,1,Platinum,114492
2899,Female,Urban,High School,5K-10K,3643,More than 1,Platinum,92892
2900,Male,Urban,High School,2K-5K,2110,More than 1,Platinum,43092
2901,Female,Rural,Others,More than 10K,0,More than 1,Gold,51228
2902,Female,Urban,Bachelor,5K-10K,3403,1,Platinum,31956
2903,Female,Urban,High School,5K-10K,4351,1,Gold,47460
2904,Male,Rural,High School,5K-10K,0,1,Gold,43500
2905,Female,Urban,High School,5K-10K,8307,1,Platinum,37116
2906,Male,Urban,Bachelor,More than 10K,3913,1,Platinum,30564
2907,Male,Urban,High School,5K-10K,0,More than 1,Gold,68664
2908,Female,Urban,High School,2K-5K,5298,More than 1,Platinum,67668
2909,Male,Rural,Bachelor,5K-10K,2349,More than 1,Silver,64644
2910,Male,Rural,High School,More than 10K,2102,More than 1,Platinum,62268
2911,Male,Rural,Bachelor,More than 10K,0,1,Silver,35196
2912,Male,Rural,Bachelor,5K-10K,0,1,Platinum,53808
2913,Male,Urban,High School,2K-5K,4158,1,Gold,35880
2914,Male,Urban,Bachelor,5K-10K,6555,1,Platinum,35148
2915,Female,Urban,High School,5K-10K,3239,1,Silver,73824
2916,Female,Urban,High School,5K-10K,5172,1,Platinum,48036
2917,Female,Urban,High School,5K-10K,5121,More than 1,Platinum,182556
2918,Male,Urban,Bachelor,5K-10K,0,More than 1,Platinum,69384
2919,Female,Urban,High School,<=2K,3047,More than 1,Platinum,69504
2920,Male,Rural,High School,2K-5K,0,More than 1,Platinum,96768
2921,Male,Urban,Bachelor,5K-10K,2972,More than 1,Gold,62196
2922,Male,Urban,High School,5K-10K,5503,More than 1,Platinum,109464
2923,Female,Urban,Bachelor,5K-10K,3408,More than 1,Platinum,206820
2924,Female,Rural,High School,More than 10K,2199,More than 1,Platinum,99336
2925,Female,Urban,High School,2K-5K,7099,1,Silver,54912
2926,Male,Urban,Bachelor,<=2K,5447,More than 1,Platinum,345300
2927,Female,Urban,Bachelor,More than 10K,0,More than 1,Platinum,102204
2928,Female,Urban,High School,5K-10K,5076,More than 1,Gold,156036
2929,Female,Urban,High School,2K-5K,10171,More than 1,Gold,70320
2930,Female,Urban,High School,5K-10K,6311,More than 1,Platinum,34140
2931,Female,Rural,Bachelor,5K-10K,0,More than 1,Platinum,89796
2932,Female,Urban,Bachelor,5K-10K,2438,More than 1,Platinum,107592
2933,Male,Rural,High School,More than 10K,0,1,Platinum,99132
2934,Female,Urban,Bachelor,More than 10K,5228,More than 1,Gold,63492
2935,Male,Rural,Bachelor,5K-10K,0,1,Platinum,68964
2936,Female,Urban,High School,2K-5K,3942,More than 1,Gold,69420
2937,Female,Rural,High School,2K-5K,2426,More than 1,Gold,67776
2938,Female,Rural,Bachelor,5K-10K,0,More than 1,Platinum,179892
2939,Male,Urban,High School,2K-5K,3385,More than 1,Silver,67188
2940,Male,Rural,High School,5K-10K,0,More than 1,Silver,105024
2941,Male,Urban,High School,5K-10K,7178,More than 1,Platinum,58320
2942,Male,Urban,Others,2K-5K,11653,More than 1,Platinum,194544
2943,Female,Rural,Bachelor,2K-5K,0,More than 1,Gold,69876
2944,Female,Rural,High School,5K-10K,0,More than 1,Silver,64788
2945,Female,Urban,High School,5K-10K,7586,More than 1,Silver,502296
2946,Male,Urban,Bachelor,2K-5K,6709,More than 1,Silver,189288
2947,Male,Urban,Bachelor,5K-10K,5318,More than 1,Gold,58320
2948,Male,Rural,High School,5K-10K,2649,More than 1,Platinum,68052
2949,Male,Urban,High School,2K-5K,2370,More than 1,Platinum,60708
2950,Female,Urban,Bachelor,More than 10K,6073,1,Gold,31596
2951,Male,Urban,High School,5K-10K,6213,1,Platinum,45720
2952,Male,Rural,Bachelor,5K-10K,0,More than 1,Silver,99360
2953,Male,Urban,Bachelor,2K-5K,6440,More than 1,Platinum,124140
2954,Male,Urban,Bachelor,5K-10K,0,More than 1,Platinum,60984
2955,Male,Rural,High School,More than 10K,0,1,Platinum,35472
2956,Male,Urban,High School,2K-5K,6584,More than 1,Platinum,190320
2957,Female,Urban,Bachelor,5K-10K,5725,More than 1,Gold,173940
2958,Female,Rural,Bachelor,5K-10K,4234,More than 1,Platinum,72444
2959,Female,Rural,High School,5K-10K,5689,More than 1,Platinum,67680
2960,Male,Urban,Bachelor,2K-5K,3448,1,Silver,35220
2961,Male,Urban,High School,5K-10K,0,More than 1,Gold,67584
2962,Male,Urban,High School,2K-5K,9903,1,Platinum,66000
2963,Male,Urban,Bachelor,2K-5K,3281,1,Platinum,32172
2964,Male,Urban,Bachelor,5K-10K,6833,1,Gold,48480
2965,Female,Rural,Bachelor,5K-10K,6547,1,Platinum,49668
2966,Male,Urban,Bachelor,2K-5K,4653,More than 1,Platinum,30708
2967,Male,Urban,High School,5K-10K,7336,1,Gold,54180
2968,Female,Urban,High School,2K-5K,7726,More than 1,Silver,64044
2969,Male,Urban,High School,More than 10K,2488,More than 1,Gold,243996
2970,Female,Urban,High School,5K-10K,3992,1,Silver,33672
2971,Female,Urban,Bachelor,5K-10K,4317,More than 1,Silver,62028
2972,Female,Urban,High School,5K-10K,3988,More than 1,Silver,66972
2973,Female,Urban,High School,More than 10K,6521,More than 1,Silver,97860
2974,Female,Urban,High School,More than 10K,13024,More than 1,Gold,295092
2975,Female,Urban,High School,5K-10K,9782,More than 1,Silver,68400
2976,Male,Urban,Bachelor,5K-10K,5237,More than 1,Platinum,97968
2977,Male,Urban,Bachelor,2K-5K,5551,1,Silver,46512
2978,Male,Urban,High School,5K-10K,9055,More than 1,Platinum,177204
2979,Female,Urban,Bachelor,<=2K,5591,More than 1,Platinum,98652
2980,Female,Urban,Bachelor,5K-10K,6755,More than 1,Platinum,49944
2981,Male,Urban,Bachelor,2K-5K,4323,More than 1,Platinum,113076
2982,Male,Urban,High School,5K-10K,5926,More than 1,Platinum,180132
2983,Male,Urban,High School,2K-5K,9143,More than 1,Silver,191904
2984,Female,Urban,Bachelor,More than 10K,9091,1,Platinum,30972
2985,Male,Urban,High School,5K-10K,5487,More than 1,Platinum,46932
2986,Male,Rural,Bachelor,5K-10K,3234,More than 1,Gold,119424
2987,Male,Urban,High School,5K-10K,2587,More than 1,Gold,74088
2988,Female,Urban,Bachelor,More than 10K,4095,More than 1,Platinum,102996
2989,Female,Rural,Bachelor,More than 10K,0,More than 1,Silver,67164
2990,Male,Urban,Others,2K-5K,6149,More than 1,Platinum,244176
2991,Male,Rural,High School,2K-5K,7651,1,Platinum,57804
2992,Female,Urban,High School,5K-10K,4173,1,Platinum,35064
2993,Female,Urban,High School,5K-10K,6309,More than 1,Platinum,266676
2994,Male,Urban,Bachelor,5K-10K,6396,More than 1,Platinum,59508
2995,Male,Urban,High School,5K-10K,6417,1,Platinum,70392
2996,Male,Rural,High School,5K-10K,4614,More than 1,Platinum,65808
2997,Female,Rural,High School,5K-10K,6400,1,Gold,53616
2998,Female,Rural,High School,5K-10K,0,More than 1,Platinum,69324
2999,Male,Urban,High School,2K-5K,4392,1,Platinum,31656
3000,Female,Urban,High School,5K-10K,6582,More than 1,Gold,69624
3001,Female,Urban,High School,More than 10K,2259,More than 1,Silver,78804
3002,Female,Urban,Bachelor,2K-5K,3851,More than 1,Silver,70188
3003,Female,Rural,High School,5K-10K,0,1,Gold,35592
3004,Female,Urban,Bachelor,5K-10K,0,More than 1,Platinum,67968
3005,Male,Rural,High School,5K-10K,0,More than 1,Platinum,153984
3006,Male,Urban,Bachelor,5K-10K,6858,More than 1,Gold,209232
3007,Female,Rural,Bachelor,5K-10K,0,More than 1,Platinum,94704
3008,Female,Urban,Bachelor,5K-10K,7886,More than 1,Platinum,61236
3009,Female,Rural,High School,5K-10K,0,1,Platinum,37956
3010,Male,Rural,Bachelor,5K-10K,6714,More than 1,Gold,127692
3011,Female,Urban,High School,5K-10K,10983,More than 1,Platinum,106500
3012,Female,Urban,Bachelor,5K-10K,4340,More than 1,Silver,69408
3013,Male,Rural,Bachelor,More than 10K,10705,More than 1,Silver,54636
3014,Female,Urban,High School,More than 10K,5573,More than 1,Platinum,107148
3015,Female,Rural,Bachelor,More than 10K,0,1,Platinum,32100
3016,Male,Urban,High School,5K-10K,5755,More than 1,Gold,360048
3017,Female,Urban,High School,2K-5K,5636,More than 1,Platinum,225360
3018,Male,Rural,Bachelor,More than 10K,2327,More than 1,Gold,54888
3019,Male,Rural,Bachelor,2K-5K,8870,More than 1,Platinum,115584
3020,Female,Urban,High School,2K-5K,9501,1,Silver,152892
3021,Male,Urban,High School,5K-10K,0,More than 1,Platinum,51384
3022,Male,Urban,Bachelor,More than 10K,0,More than 1,Platinum,95304
3023,Female,Rural,High School,More than 10K,0,More than 1,Silver,58932
3024,Male,Rural,Bachelor,More than 10K,0,1,Silver,47160
3025,Male,Urban,High School,5K-10K,3661,1,Silver,34032
3026,Female,Urban,Bachelor,5K-10K,5177,1,Platinum,29304
3027,Male,Urban,High School,2K-5K,8384,1,Silver,29784
3028,Female,Urban,High School,5K-10K,0,1,Silver,33204
3029,Female,Urban,Bachelor,5K-10K,0,More than 1,Gold,275748
3030,Male,Urban,Bachelor,5K-10K,3486,1,Platinum,34884
3031,Female,Rural,High School,More than 10K,3214,1,Gold,66948
3032,Female,Urban,Bachelor,2K-5K,3827,1,Platinum,34224
3033,Female,Rural,Bachelor,5K-10K,6282,More than 1,Gold,29772
3034,Male,Urban,Bachelor,5K-10K,3958,1,Platinum,66324
3035,Male,Rural,Bachelor,5K-10K,2218,More than 1,Gold,235848
3036,Female,Rural,High School,More than 10K,2631,1,Platinum,38592
3037,Male,Rural,High School,More than 10K,7655,More than 1,Platinum,72516
3038,Male,Urban,Others,2K-5K,9557,More than 1,Platinum,64800
3039,Female,Urban,High School,2K-5K,6241,1,Silver,32556
3040,Male,Urban,High School,5K-10K,3898,More than 1,Gold,96708
3041,Female,Urban,High School,2K-5K,0,More than 1,Platinum,53808
3042,Male,Rural,High School,5K-10K,0,1,Silver,33780
3043,Male,Urban,Bachelor,2K-5K,11899,More than 1,Platinum,60264
3044,Female,Rural,High School,5K-10K,0,1,Platinum,32628
3045,Male,Urban,High School,5K-10K,6606,More than 1,Platinum,77460
3046,Male,Urban,High School,5K-10K,0,More than 1,Gold,68076
3047,Male,Urban,Bachelor,5K-10K,3330,More than 1,Gold,71748
3048,Male,Urban,High School,5K-10K,6612,1,Platinum,30240
3049,Male,Urban,Bachelor,2K-5K,5116,More than 1,Platinum,153552
3050,Male,Urban,High School,5K-10K,3980,1,Platinum,31368
3051,Male,Urban,Bachelor,5K-10K,9678,More than 1,Gold,295956
3052,Male,Rural,High School,5K-10K,2716,1,Platinum,49548
3053,Male,Urban,Bachelor,2K-5K,0,1,Silver,34236
3054,Female,Urban,High School,5K-10K,3427,More than 1,Gold,113484
3055,Male,Urban,High School,5K-10K,4186,More than 1,Platinum,94056
3056,Male,Rural,Bachelor,5K-10K,2370,1,Platinum,33804
3057,Male,Urban,Bachelor,5K-10K,2872,More than 1,Platinum,28716
3058,Male,Urban,Bachelor,5K-10K,0,1,Platinum,33360
3059,Female,Rural,Bachelor,More than 10K,0,1,Gold,54252
3060,Female,Urban,High School,5K-10K,9031,More than 1,Gold,104256
3061,Male,Urban,High School,5K-10K,3033,More than 1,Silver,63180
3062,Female,Urban,High School,2K-5K,3701,1,Gold,49020
3063,Male,Urban,High School,5K-10K,9778,More than 1,Platinum,145452
3064,Male,Urban,Bachelor,2K-5K,6383,More than 1,Silver,380184
3065,Male,Urban,Bachelor,5K-10K,6488,More than 1,Silver,106356
3066,Female,Urban,High School,2K-5K,2476,More than 1,Gold,101808
3067,Male,Urban,Bachelor,5K-10K,3932,1,Platinum,89976
3068,Female,Urban,High School,More than 10K,0,More than 1,Silver,64728
3069,Male,Rural,Bachelor,5K-10K,2124,More than 1,Platinum,142236
3070,Male,Rural,High School,More than 10K,0,1,Silver,86784
3071,Male,Rural,High School,5K-10K,2067,More than 1,Gold,64704
3072,Male,Rural,High School,5K-10K,0,1,Silver,31848
3073,Female,Rural,High School,More than 10K,2345,More than 1,Gold,72180
3074,Male,Urban,Bachelor,2K-5K,10915,More than 1,Silver,371112
3075,Male,Rural,High School,More than 10K,0,More than 1,Gold,58188
3076,Male,Urban,Bachelor,5K-10K,9869,More than 1,Platinum,65112
3077,Male,Urban,High School,5K-10K,6120,More than 1,Platinum,319752
3078,Male,Urban,Bachelor,5K-10K,3911,1,Platinum,33144
3079,Male,Urban,High School,5K-10K,5370,More than 1,Platinum,103752
3080,Male,Rural,Bachelor,More than 10K,2659,More than 1,Silver,265872
3081,Female,Urban,High School,2K-5K,6209,1,Platinum,31680
3082,Male,Urban,Bachelor,2K-5K,0,More than 1,Silver,60840
3083,Male,Urban,High School,5K-10K,10532,More than 1,Platinum,69672
3084,Male,Urban,High School,2K-5K,10088,More than 1,Silver,99132
3085,Female,Urban,High School,5K-10K,5361,1,Platinum,63588
3086,Male,Rural,High School,5K-10K,0,1,Silver,105036
3087,Male,Urban,High School,2K-5K,3782,More than 1,Silver,63384
3088,Male,Urban,High School,2K-5K,4289,More than 1,Platinum,61584
3089,Male,Urban,Bachelor,2K-5K,4122,More than 1,Platinum,71580
3090,Male,Urban,Bachelor,2K-5K,4067,More than 1,Platinum,68652
3091,Female,Urban,High School,2K-5K,7430,More than 1,Silver,65184
3092,Female,Urban,Bachelor,2K-5K,4995,1,Silver,64920
3093,Male,Urban,Bachelor,5K-10K,5702,More than 1,Platinum,110712
3094,Female,Rural,Bachelor,5K-10K,2347,1,Gold,33828
3095,Female,Urban,Bachelor,5K-10K,2113,More than 1,Silver,60288
3096,Male,Urban,High School,5K-10K,5878,More than 1,Gold,105072
3097,Female,Rural,Bachelor,2K-5K,0,More than 1,Platinum,193572
3098,Male,Rural,High School,5K-10K,0,More than 1,Silver,61428
3099,Male,Urban,Others,2K-5K,5869,More than 1,Platinum,226728
3100,Male,Urban,Bachelor,5K-10K,2855,1,Platinum,33960
3101,Female,Urban,High School,5K-10K,10027,More than 1,Platinum,98640
3102,Male,Rural,Bachelor,5K-10K,0,1,Gold,44784
3103,Male,Urban,High School,5K-10K,6853,More than 1,Platinum,58740
3104,Female,Urban,High School,5K-10K,4205,1,Platinum,32928
3105,Male,Urban,Bachelor,2K-5K,3980,1,Platinum,56736
3106,Male,Urban,Bachelor,2K-5K,7973,More than 1,Platinum,56724
3107,Female,Urban,Bachelor,<=2K,11945,1,Silver,52764
3108,Male,Urban,Bachelor,5K-10K,10680,More than 1,Platinum,134568
3109,Male,Urban,Bachelor,5K-10K,6249,1,Gold,36516
3110,Male,Urban,High School,2K-5K,6209,1,Platinum,36324
3111,Male,Urban,Bachelor,5K-10K,6485,More than 1,Platinum,102696
3112,Female,Urban,High School,2K-5K,9373,1,Silver,53796
3113,Female,Urban,High School,2K-5K,4293,1,Platinum,162744
3114,Male,Rural,High School,5K-10K,2701,More than 1,Platinum,66024
3115,Male,Urban,Bachelor,2K-5K,8325,More than 1,Platinum,389472
3116,Male,Urban,Bachelor,5K-10K,0,More than 1,Platinum,62160
3117,Male,Urban,High School,5K-10K,3608,More than 1,Gold,187956
3118,Male,Urban,Bachelor,2K-5K,11131,1,Platinum,29700
3119,Female,Rural,Bachelor,5K-10K,2943,1,Silver,34896
3120,Male,Rural,Bachelor,5K-10K,2543,More than 1,Platinum,66960
3121,Female,Urban,Bachelor,2K-5K,5955,More than 1,Silver,63396
3122,Male,Rural,High School,5K-10K,2438,1,Platinum,49620
3123,Male,Rural,Bachelor,5K-10K,2924,More than 1,Silver,84528
3124,Female,Rural,High School,More than 10K,2261,More than 1,Platinum,145296
3125,Male,Urban,High School,5K-10K,3268,More than 1,Platinum,63372
3126,Female,Urban,High School,5K-10K,11805,1,Gold,33168
3127,Female,Urban,High School,More than 10K,6181,1,Platinum,60696
3128,Female,Rural,High School,5K-10K,10612,More than 1,Platinum,61872
3129,Male,Rural,High School,5K-10K,3919,More than 1,Gold,108096
3130,Male,Urban,High School,2K-5K,9560,More than 1,Gold,90768
3131,Male,Rural,Bachelor,5K-10K,0,More than 1,Gold,97644
3132,Female,Urban,High School,5K-10K,11228,More than 1,Gold,55344
3133,Male,Rural,Bachelor,5K-10K,0,More than 1,Platinum,156648
3134,Female,Urban,Bachelor,<=2K,3418,More than 1,Platinum,111600
3135,Male,Urban,High School,2K-5K,0,More than 1,Silver,69564
3136,Male,Urban,Bachelor,5K-10K,8596,More than 1,Gold,118668
